name,country_iso2,region,locality
studio atma,,,
rumblecade,US,illinois,chicago
whatyouplay s.l,AD,la massana,sispony
ragna studio,,,
pale blue dot games,AU,,
kakumei studios,GB,greater london,london
geek gamers,HN,francisco morazan,tegucigalpa
le cartel studio,FR,ile-de-france,paris
space soldiers,TR,istanbul,mahmutbey
minecraft quest,US,arizona,anthem
mobius ltd,DE,sachsen,oederan
incodra,DE,north rhine-westphalia,aachen
photoclick.kz,,,
neorune,MY,sabah,kota kinabalu
"entertainment game apps,egameapps.com, inc.",london
sevenskills,DE,berlin,berlin
pontobarragame,BR,minas gerais,uberlândia
scratcherguru llc,,,
redstone games,BR,,
meteo game house ltd.,FI,uusimaa,helsinki
pixel blast ltd,,,
blue tengu,JP,ibaraki,tsukuba
acey,DK,capital region,hedehusene
clover bite,IL,haifa,
edge case games,GB,surrey,guildford
pyzzle it,SE,saintckholm,gustavsberg
dreamsail games,US,new york,new york
most wanted esports,CA,,
bapadreams,PT,lisbon,lisbon
lunarsoft,IN,maharashtra,ahmadnagar
el zerouno,ES,madrid,madrid
encryptique,GR,thessaly,lárisa
meangrip game studios,US,california,santa monica
playgoto,ES,andalucia,motril
"mseed asia co.,mseed.asia, ltd",
pera games,TR,istanbul,
pyramid interactive,US,north carolina,winston-salem
ux magicians,US,california,burlingame
tiny titan studios,CA,ontario,london
colto srl,IT,lombardia,milan
justwo games,NZ,taranaki,new plymouth
directive games,CN,shanghai,shanghaishih
toontown offline,,,
silentgaming,CH,bern,aarwangen
retropelikauppa,FI,tavastia proper,riihimäki
quadom,RO,mures,targu-mures
enigmatic studios limited,GB,,
hangon games studio,PK,punjab,lahore
gstar(gox),JP,tokyo,tokyo
funtastic labs ltd.,,,
flipflop games,BR,santa catarina,florianópolis
bad seed,IT,lombardia,milan
roket studios,,,
ethereal games,FR,île-de-france,
echostone games,US,new york,new york
bacus studios,AR,mendoza,lujan de cuyo
bail enemy jet,AU,,
inprode,GB,greater london,london
"unity games studio,near-reality.org, llc",harbor springs
gamehour ltd,,,
simula games,TR,ankara,çankaya
gmonks,IN,maharashtra,mumbai
fun-gi,US,california,los angeles
sticky pigs inc.,,,
pragames,CZ,praha,prague
gameguru,TR,istanbul,
trotzkind gmbh,DE,berlin,berlin
tiramisu,TR,istanbul,kagithane
"8th shore,8thshore.com, inc.",redmond
superstar games,US,california,san francisco
blackbird studios,ES,andalucia,sevilla
stray pixel games,US,washington,marysville
manavoid entertainment,CA,quebec,montreal
sfinx games,NL,groningen,groningen
virtech solutions,ES,madrid,pozuelo de alarcon
pwrg,RU,samara,moskva
pushing box studios,,,
those guys labs,AR,cordoba,
rummy club,,,
rym games,MA,casablanca-settat,
duality workshop,FR,occitanie,toulouse
binary soul,ES,basque country,bilbao
serty games,,,
vg247.it,IT,lombardy,paderno dugnano
launchship it and media services,IN,telangana,hyderabad
hazelight,SE,saintckholm,
scarecrow arts,US,texas,dallas
yoles martinique,CA,quebec,montreal
oldmoustache gameworks,TR,istanbul,
crimson ghost games,AR,,
games evolution,IT,lazio,velletri
reindeer casino,,,
game developers association of turkey,,,
otakugame.fr,MQ,martinique,fort-de-france
digital synapsis,BR,sao paulo,sao jose dos campos
timefire vr,,,
youmaku games,EG,alexandria,
sensei gaming,BE,west-vlaanderen,kortrijk
scryde tech,AE,dubai,dubai
stumbling cat,,,
koloss interactive,CN,shanghai,
process da,,,
game-drive.nl,NL,,
radio game on,ES,madrid,
mobile game doctor,US,california,san mateo
perdigital - video games & digital content code distributor,,,
rebelforge studios,,,
rapidinnovative games,CN,guangdong,shenzhen
buy somewhere pty ltd,AU,,
inmerssion,US,texas,el paso
the dust,PL,dolnoslaskie,wroclaw
dashingnerds.com,US,michigan,macomb
otus games,FI,pirkanmaa,tampere
synthetica lab,,,
engage vr,US,california,manhattan beach
magnet game,,,
ludopia,US,massachusetts,boston
gps games,UA,kyyiv,kiev
uth702 inc.,PH,manila,makati
neonight ~ an extraordinary indie studio,GB,greater london,chislehurst
qn software,SG,central singapore,singapore
chisa studios,,,
super88,US,ohio,columbus
playing with giants,,,
brutal studio,,,
adventure forge as,NO,,
egamecreations,CH,vaud,
clever endeavour games,CA,quebec,montreal
international games week berlin,DE,,
nomad united gaming,AU,queensland,gold coast
ninja bunni studios,LK,western,kotte
pirostorm,,,
gexagonvr,,,
brown risd game developers,US,rhode island,
jackpot studios,,,
junglepixel,PH,cagayan,portugal
a.g.a.t. advanced gaming advanced tooling,,,
victus games,BG,sofia,
lite games gmbh,DE,hamburg,
no gravity games s.a.,PL,,
neverworks games llc,,,
bitnine studio,,,
internet game solution and consulting philippines inc.,PH,,
qualitas global qa labs,IN,maharashtra,pune
ariodante media ltd,GB,,
heitao-interactive,CN,shanghai,shanghaishih
creative monkey games & technologies private limited,IN,tamil nadu,coimbatore
gamedustria,ES,madrid,madrid
opossum studios,ES,melilla,melilla
nuked cockroach,,,
studio6,CA,ontario,etobicoke
fedeen games,,,
mgm bilgi teknolojileri ltd,TR,aydın,
flying sheep studios,DE,nordrhein-westfalen,cologne
dregma games,,,
riplaybox game audio studio,ES,valencia,alicante
mandarina games,ES,catalonia,cerdanyola del vallès
pincer games,UY,,
gaming.rocks,,,
armatur games,EE,,
platonic games sl,ES,madrid,
games republic limited,MT,,
darkworld gaming,,,
play 3arabi,US,virginia,colonial heights
titutitech,ES,catalonia,tarrasa
福州龙腾简合网络技术有限公司,CN,,
blue steed games,,,
california rex,,,
johnnie,US,new york,brooklyn
mopix games,BR,minas gerais,belo horizonte
tiger byte studios,US,california,san mateo
"glass knuckle games,glassknuckle.com, llc",boston
intech studio,PK,punjab,lahore
eternals gaming,CL,santiago metropolitan,santiago
gamegod,,,
pajamas team,,,
whiteout studios,US,minnesota,minneapolis
backwoods entertainment,US,north carolina,winston-salem
"nacelle games,nacellegames.com, llc",
vrtron,,,
krashland,,,
codakid,US,arizona,scottsdale
ace maddox,SE,,
electronicstars,MT,,
team secret,US,pennsylvania,philadelphia
gamers2,ES,,
lou bagel industries,US,illinois,chicago
skipbits,IN,chandigarh,chandigarh
long hat house,BR,minas gerais,belo horizonte
kickback,US,california,san francisco
blindflug studios,CH,zurich,
nuberu games,,,
octopus games,BY,minsk,minsk
four game studio,BA,,
byreclast.net,,,
alone monster,US,texas,dallas
robododo,NL,friesland,leeuwarden
platipus ltd.,IM,douglas,
ziango,NL,noord-brabant,eindhoven
london conspiracy,GB,greater london,london
galacticthumb,CA,ontario,toronto
baad games,PL,lower silesia,wrocław
shining ashes,,,
enodo games,FR,ile-de-france,paris
green rune studios,CU,matanzas,
panther gaming llc,US,nevada,las vegas
株式会社gzoe,JP,,
fabrik games,GB,manchester,manchester
boombit games,PL,pomorskie,gdansk
shadowmission llp,IN,,
cortexarts,NL,gelderland,arnhem
hybrid humans game studio,AE,abu dhabi,abu dhabi
xtage game studio,,,
cosmo game studio,AR,santa fe,rafaela
ground control studios,PT,porto,
emperor gaming,,,
bear hug games,GB,,
game dev happy hour hk,HK,central and western,hong kong
эврика,RU,novosibirsk,moskva
variable state,GB,london,london
easy video game,,,
不或互動娛樂有限公司,TW,,
codorps studios ltd.,KE,nairobi area,nairobi
electronics extreme limited,TH,nonthaburi,
zugbahn,,,
faerydust games,RO,bucuresti,bucharest
brandshow.tv,RU,novosibirsk,moskva
tuchmeow studio,DK,,
narratech laboratories,ES,madrid,madrid
payoff technologies,FR,ile-de-france,paris
limon games llc,US,california,san francisco
blankmediagames,US,texas,round rock
rogue fairy studios,BR,ceará,
tingleware oy,FI,päijänne tavastia,lahti
intropy games,,,
synty studios,NZ,wellington,te aro
red unit studios,RU,orel,orel
casualino jsc,,,
ingame group,TR,istanbul,
supereficiente!,BR,sao paulo,guarulhos
disbelief,US,massachusetts,cambridge
capyrates,,,
2 bee soft llc,,,
seven layer studios,US,vermont,winooski
dgn games,US,texas,austin
quizdom™,GR,attica,attiki
fury studio,BG,,
alessandro pacheco,BR,parana,
coinerz group,SG,central singapore,singapore
上海嬉牛互动信息科技有限公司,CN,shanghai,shanghaishih
gamehorizon,GR,thessaly,lárisa
zaum studios,PT,lisbon,lisbon
ogre head studio,IN,telangana,hyderabad
restart esport club,FR,nouvelle-aquitaine,gradignan
bigtree games,ES,asturias,llanera
agile perception,US,utah,pleasant grove
ambreen games,,,
wayward gaming,US,wisconsin,waunakee
last light studios,,,
chipinco,MX,nuevo león,san pedro garza garcía
ker-chunk games,US,georgia,norcross
indietopia medical,NL,,
jagaco,NL,zuid-holland,zoetermeer
misfit games inc.,,,
ogre pixel,MX,aguascalientes,aguascalientes
sillyfish interactive limited,HK,central and western,hong kong
little dragon games,CA,british columbia,vancouver
pajama llama games,BE,,
endymion games llc,US,south carolina,charleston
digital night studio,PL,,
vicious syndicate gaming,US,ohio,dublin
游戏科学,,,
ongato,,,
torch games,,,
"blueboard media,thecaptionable.com, llc",atlanta
code coffee,BR,sao paulo,
wealth of nations,GB,greater london,london
meow puff games,US,california,
grads in games,GB,rotherham,south yorkshire
brunette games llc,US,missouri,saint louis
arvand studio,IR,tehran,teheran
"pick 'em all sports,pickemallsports.com, llc",torrance
silent games,,,
brave bunny,,,
carnaval game,,,
turbo rocket games,CY,limassol,
bottled lightning studios,US,california,san rafael
西山居多盈（北京）科技有限公司,,,
mabamapa,IL,tel aviv,ramat hasharon
mythical city,CA,british columbia,vancouver
ahoiii entertainment ug,DE,,
gameplane,,,
werakugames,MY,selangor,bandar baru bangi
quizye studios,SE,saintckholm,
gaana pehchaana,,,
aware games,FI,ostrobothnia,vaasa
world void,LB,beyrouth,beirut
上海敬游软件科技有限公司,,,
collective mass,US,oregon,bend
strike gamelabs,GB,cornwall,saltash
thunder lotus games,CA,quebec,montreal
xii braves pte ltd,SG,central singapore,singapore
sharp ruby games,US,new york,avoca
game plus,,,
thumbfood,GB,manchester,manchester
bit of game,,,
hipster whale,AU,victoria,
marshmallow games,IT,puglia,bari
granada gaming festival,ES,andalucia,granada
pixel crow,,,
yakuto,GB,london,london
eat create sleep,SE,,
tlc studios pvt ltd,IN,karnataka,bengaluru
wimi5,US,massachusetts,
encircle games,NO,hedmark,hamar
frozen vision,FI,northern ostrobothnia,oulu
polygon hearts ltd,GB,blackpool,
lg dev shop,,,
inkkings,,,
the spartan poker,IN,maharashtra,mumbai
ceiling light,IT,,
hermit crab game studio,BR,rio grande do sul,porto alegre
masshive media,ID,west java,bandung
montenegro e-sports association,ME,podgorica,
dreadbit,,,
pale horse esports,AU,south australia,adelaide
gamers arena,IT,friuli-venezia giulia,trieste
broadsword online games,,,
playwest,GB,south gloucestershire,avon
opium pulses ltd.,GB,,
sector3 studios,SE,vastra gotaland,lidkoping
whatwhat,,,
neurocreativa,CN,shanghai,shanghaishih
8picaros,ES,madrid,madrid
nonadecimal creative,,,
ratalaika games s.l.,,,
game colab,US,arizona,tempe
lastronaut,CA,ontario,toronto
belka.mobi,,,
spacetronaut,US,kentucky,louisville
navel,DE,baden-wurttemberg,ludwigsburg
lionfisk i/s,,,
cubit studios,,,
enite games,NL,,
"software sandbox,swsb.io, llc",west lake hills
game descience,,,
"outact,, inc.",marlborough
studio nyx,FR,nouvelle-aquitaine,angoulême
archon interactive,DK,central jutland,grenaa
fingerpunch games limited,,,
desolate spectre studios,NZ,canterbury,christchurch
appoh,,,
laser republic,IN,karnataka,bengaluru
nightside,SE,,
allbreaker,,,
storm in a teacup,IT,lazio,rome
innoga,,,
split polygon,NL,noord-brabant,breda
continue play,,,
digital resonance,US,arizona,tempe
galante ltd,PL,,
endnight games,CA,british columbia,vancouver
lost world games,,,
bigkam studios,,,
klang games,DE,,
joystix.net,IR,tehrān,
cyber entertainment agency,,,
monothetic,US,california,san francisco
ft gamers llc,US,wisconsin,milwaukee
esport fyn,,,
survios,US,california,los angeles
kitfox games,CA,quebec,montreal
clegames,KR,seoul,
educagames,ES,,
giraffe games ltd,IE,dublin,dublin
chameleon games,GB,greater london,london
giant enemy crab,US,washington,seattle
"openwager,openwager.com, inc.",san francisco
mmobuff.tv,,,
adventurous imp,NL,north brabant,holland
enti escola de noves tecnologies interactives,ES,catalonia,barcelona
space crescent l.l.c.,QA,baladīyat ad dawḩah,doha
constructg,,,
infosuccess3d,GR,,
promethium gaming,,,
pandara's box,GB,belfast,belfast
leetworks,,,
obeeware,FR,ile-de-france,paris
ludisto,DE,berlin,
global esports management,DE,nordrhein-westfalen,dusseldorf
ekuator games,ID,west java,bandung
scythgames,UA,,
plexity studios llc,US,colorado,denver
mongoose net,IL,tel aviv,tel aviv-yafo
"telesto studios,telestostudios.com, llc",pennsauken
indienomicon,US,florida,orlando
target gamers,NL,noord-holland,haarlem
aurea funsoft,ID,jawa tengah,surakarta
the overmare studios,,,
the auroric platform,HK,kowloon city,kowloon
stormbringer studios oü,EE,hiiumaa,harju
west games,US,washington,tacoma
gamnesia media,US,texas,austin
inygon,PT,braga,braga
octopus 8 studios,GB,,
hypixel inc,,,
lilith games,CN,shanghai,minhang
nextouch,BR,sao paulo,
gamesparks ltd,US,washington,seattle
rubycone ab,SE,skane,malmo
ifgmaes studio,CN,beijing,beijing
giant squid,US,,
north suns entertainment,,,
holy cow studio,IN,maharashtra,mumbai
crytivo games inc.,US,california,san diego
versus kids,US,new york,new york
futsal manager,PT,viseu,viseu
purplebeard,,,
arkflame network,,,
aagh games,US,ohio,akron
ludium,BR,,
brainclass,UA,kyyiv,kiev
surprise attack games,,,
jump or fall,EE,,
9splay entertainment technology co ltd,TW,,
we are rising interactive ltd,GB,england,london
game habitat,SE,,
hex games,RO,,
crosstales,CH,,
rival south,GB,southampton,
thunderbox entertainment,CA,quebec,montreal
aurora44,NZ,wellington,lower hutt
pi-dock scool,US,new york,amsterdam
rusgametactics,,,
"date nighto,datenighto.com, llc",
lucerotech llc,US,oregon,lake oswego
hibernate studios,NL,,
modern dream,GB,warwickshire,royal leamington spa
igda argentina,AR,buenos aires,mar del plata
futuresco games,,,
nautilus mobile app pvt. ltd,IN,maharashtra,pune
blue river arts,CZ,stredocesky kraj,dejvice
"skalandunas audio,mosaicmusic.io, llc",riverside
sam's store,VE,bolivar,caroni
snk esports,US,michigan,detroit
theauthenticgamer.com,,,
cardboard sword,GB,middlesbrough,cleveland
crazygames,BE,flanders,leuven
"glowstick entertainment,glowstickentertainment.com, inc.",dallas
rata games & applications,,,
beals software,US,michigan,springport
"good luck 3,gl-inc.jp, inc. (japan) 株式会社グッドラックスリー",
divisi0n,MA,tanger-tetouan-al hoceima,tangier
level app studios,ES,andalucia,sevilla
upgamer engine,,,
247gaming,ES,catalonia,barcelona
framebunker,DK,,
øyvind development group ltd.,,,
"good gaming,good-gaming.com, inc.",kennett square
an games studio,EG,,
classplash,DE,baden-wurttemberg,karlsruhe
tnt gamers e-sport,BR,,
cardboard keep,,,
kiyat games,,,
altered gene ltd.,,,
amobear game studio,VN,ha noi,hanoi
midcore brothers,,,
diva studios,,,
kep games,SE,saintckholm,
henchmen interactive,CA,british columbia,vancouver
frost earth studio,IT,campania,caserta
fábrica de jogos,BR,santa catarina,ararangua
warp lemon,BR,santa catarina,florianópolis
icecat,NL,,
firebrush studios,NL,,
desims4.com,NL,,
mindfield games,FI,,
"alchemy(shanghai) information technology co.,alchemyart.com.cn,ltd - 上海点晴信息科技有限公司",shanghaishih
bioluminant games,,,
jiggerypokery,,,
space rhino games,US,,
timba studio,CO,antioquia,medellin
logic wolves,BD,dhaka,dhaka
"bittypets,bittypets.com, inc.",
易联 - iaendi - 易聯,CN,,
"christopher mark interactive media,cmim.weebly.com, llc",
outer brain studios,US,washington,seattle
moong labs | indie games studio,IN,,
universe projects inc,CA,ontario,toronto
the qgcon collective,,,
oniix,US,massachusetts,waltham
dreamringer studios,,,
imba interactive,SG,central singapore,singapore
magnet studios,,,
moonfrog labs,IN,karnataka,bengaluru
magiclab game technologies,TR,ankara,çankaya
"bit fry game studios,bitfry.com, inc.",portsmouth
zeppelin studio og,AT,vienna,
balloon 27,US,california,marina del rey
barbacube,AR,buenos aires,
funktronic labs,US,california,pasadena
dream harvest games ltd,GB,east sussex,sussex
fancy turnip,US,california,torrance
culturplay,GR,attica,athens
mirrorfish media inc.,,,
sila games,ES,catalonia,barcelona
agecheq,US,pennsylvania,york
superhot,PL,łódź voivodeship,łódź
"pebblekick,pebblekickinc.com, inc.",pasadena
tpi pr,,,
lemon gaming limited,GB,,
hostthegame,,,
"flying mollusk,flyingmollusk.com, llc",los angeles
hydra interactive entertainment,ES,madrid,
apriori digital ltd.,GB,,
calm lion,,,
emp esports,US,virginia,portsmouth
warped imagination llc,US,california,westminster
addhop limited,GB,kirklees,west yorkshire
bitmap galaxy,SK,,
miaomiao games corp.,CA,ontario,toronto
babil studios,TR,istanbul,
v12 labs,BR,santa catarina,florianópolis
mansiongaming,GB,greater london,london
hellomedia,ID,west java,bandung
witch beam,,,
amb seny estudi,,,
foreseegame.com,IN,west bengal,kolkata
mundo gamer,BR,sao paulo,marilia
happypeppy.org,RU,novosibirsk,moskva
greedy gull studios,,,
fluzo studios ltd.,ES,madrid,madrid
math with your friends,,,
palmgren games,,,
ace roster // فريقك,PS,,
hangar 13,US,california,novato
