"Daniel Oliveira Carneiro","1"
"Daniel Linssen","1"
"Dani Navarro","1"
"Dan & Gary Games","1"
"Dan  Walters","1"
"Dale Turner","1"
"Daisu Games","1"
"D3T Limited","1"
"Czester16","1"
"Cybernetic Walrus","1"
"CyberConnect2 Co. Ltd.","1"
"Cybele","1"
"Cyanide Montreal","1"
"Cyan Inc.","1"
"Curious Planet","1"
"Curiobot","1"
"Cube Roots","1"
"CtrlMovie","1"
"CSR-Studios","1"
"Cryptic Studios","1"
"Crunching Koalas","1"
"Crows Crows Crows","1"
"Crowbar Collective","1"
"Cross-Product","1"
"Cross Eaglet","1"
"Crocodile Entertainment","1"
"Crescent Moon Games","1"
"Creoteam","1"
"Creobit","1"
"CreativeForge Games","1"
"Creative Assembly, PC Port - Hardlight","1"
"Creaky Corpse Ltd","1"
"Crazy Viking Studios","1"
"Crazy Rocks","1"
"Crazy House","1"
"Crater Studios","1"
"Crasleen Games","1"
"Crackshell","1"
"Counterplay Games Inc.","1"
"Cosmic Engineers","1"
"Cornfox & Brothers Ltd.","1"
"Contingent99","1"
"Conifer Games","1"
"ConcernedApe","1"
"Computerhouse","1"
"Complex Games","1"
"comcept Inc.","1"
"Comcept","1"
"Colossal Games","1"
"Colossai Studio","1"
"Colin Northway with art by Thomas Shahan","1"
"Colibri Games","1"
"Coldwood Interactive","1"
"Cold Beam Games","1"
"Coilworks","1"
"Coffeenauts","1"
"Codemasters Racing","1"
"Codemasters Birmingham","1"
"Codemasters Action Studio","1"
"Codeglue","1"
"Codebyfire","1"
"Code}{atch","1"
"Code Headquarters LLC","1"
"Code Club AB","1"
"Cockroach Inc.","1"
"CM Studio","1"
"Clockwork Acorn","1"
"Clockstone","1"
"Clock Wizard Games","1"
"Cloak and Dagger Games","1"
"Clifftop Games","1"
"Cliffhanger Productions","1"
"Clickteam","1"
"Clever Endeavour Games","1"
"Clara Lehenaff","1"
"Claeysbrothers","1"
"Circle Gyu","1"
"Ciprian Stanciu","1"
"Cicada Games","1"
"Chuck Productions","1"
"Christophe Galati","1"
"Chris Hecker","1"
"Chocolate Liberation Front","1"
"Chimeric","1"
"Chibig","1"
"Chewa","1"
"Cheerdealers","1"
"Chasing Carrots","1"
"Charlie Oscar Lima Tango Interactive Entertainment","1"
"Chaos Concept","1"
"Chandler Rounsley","1"
"Chance Agency","1"
"ChAIR Entertainment","1"
"Certain Affinity™","1"
"Ceri Williams","1"
"Centauri Production","1"
"Cemil Tasdemir","1"
"CellStudios","1"
"Celery Emblem™","1"
"CE-Asia","1"
"CAVYHOUSE","1"
"Cavetap","1"
"Cavalier Game Studios","1"
"Cat Daddy Games","1"
"Carlsen Games","1"
"Cardboard Computer","1"
"Carbon","1"
"Carbomb Software","1"
"Capybara Games","1"
"Capybara","1"
"Cape Guy Ltd","1"
"Capcom Game Studio Vancouver, Inc.","1"
"Capcom Game Studio Vancouver","1"
"CAPCOM","1"
"Canberk Demir","1"
"Campo Santo","1"
"Camila Mattos","1"
"Camel 101","1"
"Caged Element Inc.","1"
"Cabygon","1"
"C3SK","1"
"Bytten Studio","1"
"Butterscotch Shenanigans","1"
"Burian Media Enterprises","1"
"Bunstack","1"
"Bulwark Studios","1"
"Bullets","1"
"BULKHEAD","1"
"Bulbware","1"
"Buka Entertainment","1"
"BUGBEAR","1"
"Buff Studio","1"
"Bud of Lupine","1"
"Brushfire Games","1"
"Broken Window Studios","1"
"Brilliant Skies Ltd.","1"
"Brightside Games","1"
"Brightrock Games","1"
"Breaking Fourth","1"
"Breakfall","1"
"BrazMonkey Studio","1"
"Brave At Night","1"
"BrashMonkey","1"
"Bram Ruiter","1"
"Brainwashing Games","1"
"Brainshape Games","1"
"Brain&Brain","1"
"Brain Slap Studio","1"
"Brace Yourself Games","1"
"Boros Bros","1"
"Born Ready Games","1"
"Bootsnake Games","1"
"Booming Tech","1"
"Bony Yousuf","1"
"Boneloaf","1"
"Bombservice","1"
"Bomb Shelter Games","1"
"Bob","1"
"Blunt Games","1"
"BlueTwelve Studio","1"
"BlueLine Games","1"
"Bluehole, Inc.","1"
"Bluebutton Games","1"
"Blue Omega Entertainment","1"
"Blue Manchu","1"
"Blue Mammoth Games","1"
"Bloober Team","1"
"Blobfish","1"
"BlitWorks","1"
"BlinkWorks Media","1"
"Blender Foundation","1"
"Blazing Griffin","1"
"Blazing Fanfish","1"
"Blaster","1"
"BlankMediaGames","1"
"Blackpowder Games","1"
"BlackPixel Studio","1"
"BlackMill Games","1"
"Blackmill Games","1"
"BlackMark Studio","1"
"Blacklight Interactive","1"
"Blackhole","1"
"Black Wing Foundation","1"
"Black Sea Studios Ltd","1"
"Black Lab Games","1"
"Black Jacket Studios","1"
"Black Isle Studios","1"
"Black Eye Games","1"
"Black Element","1"
"BL-Logic","1"
"Bits & Beasts","1"
"Bitrich.info","1"
"Bitmap Brothers","1"
"Bitbeast Games","1"
"Bit Kid, Inc.","1"
"Bit Blot, LLC","1"
"Bippinbits","1"
"Binary Zoo","1"
"Binary Takeover","1"
"Bimboosoft Co.,Ltd.","1"
"Billy Basso","1"
"BigWednesday","1"
"Big Sandwich Games","1"
"Big Robot Ltd","1"
"Big Green Pillow","1"
"Big Finish Games","1"
"Big Fat Alien","1"
"Bidaj","1"
"Beyond-Limits-Games","1"
"Berserk Games","1"
"Bermuda Computer Club","1"
"Bennett Foddy","1"
"Benjamin Davis","1"
"Behaviour Interactive Inc.","1"
"Behaviour Interactive","1"
"BeHappy Studios","1"
"BeautiFun Games","1"
"Beautiful Glitch","1"
"Bazooka Tango","1"
"Battlefield Studios","1"
"Batholith Entertainment","1"
"Bastinus Rex","1"
"Basilisk Games","1"
"Barribob","1"
"Barrel Roll Games","1"
"Barbedwire Studios","1"
"BANDAI NAMCO Studio Inc.","1"
"BANDAI NAMCO Studio","1"
"BANDAI NAMCO Entertainment Inc.","1"
"BancyCo","1"
"Bae Team","1"
"Bad Pixel","1"
"Axis Game Factory LLC","1"
"Awesome Games Studio","1"
"Awe Interactive","1"
"AWAR","1"
"Awaceb","1"
"Avalanche Software","1"
"Autonomic Interactive","1"
"AutoAttack Games","1"
"Aurora Studio","1"
"Aurogon Shanghai","1"
"Auren Snyder","1"
"Aurelien Regard Games","1"
"Aurelien Regard","1"
"AtomTeam","1"
"Atomic Elbow","1"
"Atmosphere Entertainment Studios","1"
"ATICO","1"
"Atelier Choice","1"
"Atelier 801","1"
"Ata Türkoğlu","1"
"Astral Byte Ltd.","1"
"Asteroid Base","1"
"asraworks","1"
"Aspyr Studios","1"
"Aspyr Media (remastered version)","1"
"Aspyr (Mac, Linux, & Windows Update)","1"
"Ason","1"
"Artplant","1"
"Artisiti","1"
"ARTDINK","1"
"Art in Heart","1"
"Ars Goetia","1"
"ArrowSoftGames","1"
"Aron Miller","1"
"ArkHouse","1"
"Arbitrary Metric","1"
"Arberth Studios","1"
"Apus Software","1"
"Aprico Koubou","1"
"Applimazing","1"
"Appeal Studios","1"
"ApocalypseToday","1"
"AP Thomson","1"
"Anvil Game Studios","1"
"AnukenDev","1"
"Antimatter Games","1"
"Anteater Games","1"
"Antanas Marcelionis","1"
"ansdor","1"
"Another Story","1"
"Ankokumarimo","1"
"Ankama Games","1"
"Anisoptera Games","1"
"Animu Game","1"
"Angela He","1"
"Angela Game","1"
"Angel Matrix","1"
"Anegar Games","1"
"Andy Makes","1"
"Anduo Games","1"
"AndrewMD5","1"
"Andrew Rowe","1"
"Anarteam","1"
"Amplify Creations","1"
"Amicable Animal","1"
"Amethyst Quarter","1"
"Amelore","1"
"Ambiera e.U.","1"
"Amaranth Games, LLC","1"
"Altfuture","1"
"Altar Games","1"
"Alt Shift","1"
"AlphaNuts","1"
"alpha six productions","1"
"Almighty Games","1"
"Alligator Pit","1"
"All Parts Connected","1"
"Alkemi","1"
"Alien Jellyfish","1"
"Alexey Davydov","1"
"Alexander Bruce","1"
"Alex Rose","1"
"Aleksey Abramenko","1"
"Alawar Stargaze (Warm Lamp Games)","1"
"Alawar Entertainment","1"
"AisStew","1"
"Airship Syndicate","1"
"Agharta Studio","1"
"Aggro Crab","1"
"Afterthought LLC","1"
"Afterburner Studios","1"
"Aether Studios","1"
"Adventure Planning Service","1"
"Adriaan de Jongh","1"
"adamgryu","1"
"Adam Spragg","1"
"Adam Murgittroyd","1"
"Activision Shanghai","1"
"Active Gaming Media Inc.","1"
"Actalogic","1"
"Act 3 Games, LLC","1"
"Accidental Queens","1"
"Aburasobabiyori","1"
"aburasobabiyori","1"
"Abstraction","1"
"Absorb Reality","1"
"Abrakam Entertainment SA","1"
"Abbey Games","1"
"A Shell in the Pit","1"
"A Jolly Corpse","1"
"A Crowd of Monsters","1"
"8Floor","1"
"800 North and Digital Ranch","1"
"773","1"
"5th Cell Media","1"
"505 Games","1"
"5 Lives Studios","1"
"5 Bits Games","1"
"4G","1"
"38 Studios","1"
"3 Sprockets","1"
"2K Czech","1"
"2dengine","1"
"2D BOY","1"
"24 Caret Games","1"
"1C: Maddox Games","1"
"17-BIT","1"
"14° East","1"
"10th Art Studio","1"
"1047 Games","1"
"10 Chambers","1"
"@unepic_fran","1"
"@CarlosGameDev","1"
"][ Games Inc","1"
"深爪貴族","1"
"我師父的徒兒","1"
"冷笑黑妖","1"
"上海烛龙信息科技有限公司","1"
"とらいあんぐる！","1"
"つきみたけ","1"
"うんこモリモリ丸","1"
